"Seq_ID","Lactobacillus_crispatus","Lactobacillus_iners","Lactobacillus_gasseri","Lactobacillus_jensenii","Atopobium_vaginae","Prevotella_bivia","Catonella_morbi","Lactobacillus_delbrueckii","Anaerococcus_tetradius","Streptococcus_anginosus","Streptococcus_agalactiae","Prevotella_timonensis","Alloscardovia_omnicolens","Megasphaera_sueciensis","Lactobacillus_acidophilus","Finegoldia_magna","Prevotella_disiens","Prevotella_amnii","Lactobacillus_vaginalis","Anaerococcus_vaginalis","Mycoplasma_hominis","Dialister_micraerophilus","Lactobacillus_coleohominis","Peptoniphilus_harei","Aerococcus_christensenii","Anaeroglobus_geminatus","Enterococcus_faecalis","Ureaplasma_parvum","Bacteroides_fragilis","Anaerosphaera_aminiphila","Unclassified","Peptoniphilus_lacrimalis","Peptostreptococcus_anaerobius","Dialister_invisus","Parvimonas_micra","Gardnerella_vaginalis","Prevotella_oris","Shuttleworthia_satelles","Shuttleworthia_satelles_1","Peptoniphilus_ivorii","Prevotella_histicola","Bifidobacterium_breve","Peptoniphilus_gorbachii","Escherichia/Shigella_dysenteriae","Ureaplasma_urealyticum","Lactobacillus_taiwanensis","Prevotella_denticola","Staphylococcus_epidermidis","Streptococcus_sanguinis","Lactobacillus_rhamnosus","Lactobacillus_paracasei","Porphyromonas_uenonis","Peptoniphilus_duerdenii","Solobacterium_moorei","Actinobaculum_schaalii","Prevotella_corporis","Prevotella_buccalis","Anaerococcus_lactolyticus","Gemella_asaccharolytica","Atopobium_rimae","Peptococcus_niger","Lachnoanaerobaculum_umeaense","Escherichia/Shigella_flexneri","Actinobaculum_massiliense","Dialister_propionicifaciens","Sneathia_sanguinegens","Anaerococcus_murdochii","Fusobacterium_nucleatum","Porphyromonas_somerae","Bulleidia_extructa","Prevotella_oulorum","Streptococcus_urinalis","Klebsiella_pneumoniae","Mobiluncus_mulieris","Mobiluncus_curtisii","Actinomyces_neuii","Mogibacterium_timidum","Lactobacillus_ultunensis","Pseudomonas_hibiscicola","Atopobium_minutum"
"DL_309",-0.127399616314481,8.6782753277241,-0.127399616314481,-0.127399616314481,0.565747564245464,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,0.565747564245464,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481,-0.127399616314481
"DL_31",8.33388535738932,-0.283515094443938,-0.283515094443938,5.10097996834515,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,1.66239505461138,-0.283515094443938,-0.283515094443938,2.20139155534406,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,-0.283515094443938,3.96498014760542,-0.283515094443938
"DL_310",-0.142249423945053,8.19318205393574,-0.142249423945053,-0.142249423945053,0.956362864723057,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,1.80366072511026,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053,-0.142249423945053
"DL_311",7.59807279378664,-0.136923400236137,-0.136923400236137,3.08195242463206,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137,-0.136923400236137
"DL_312",8.46087221713276,-0.161581484940974,-0.161581484940974,4.1424836082632,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974,-0.161581484940974
"DL_313",8.44730116320925,-0.166655696639296,-0.166655696639296,3.85869599409585,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,0.52649148392065,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296,-0.166655696639296
"DL_314",9.30775278143874,-0.16572079006781,-0.16572079006781,3.61846884385045,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781,-0.16572079006781
"DL_315",7.47053467203627,-0.148698744190536,-0.148698744190536,3.43482019426557,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,0.54444843636941,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536,-0.148698744190536
"DL_316",-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,3.15085368490475,-0.404494376584665,-0.404494376584665,-0.404494376584665,4.49334542336625,7.53180831661729,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,2.59123789696933,-0.404494376584665,-0.404494376584665,-0.404494376584665,4.87362028264585,-0.404494376584665,-0.404494376584665,-0.404494376584665,3.60283880864781,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,1.67494716509517,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665,1.20494353584944,-0.404494376584665,-0.404494376584665,-0.404494376584665,-0.404494376584665
"DL_317",-0.571346199719629,0.121800980840317,-0.571346199719629,-0.571346199719629,-0.571346199719629,4.83133118215265,-0.571346199719629,-0.571346199719629,-0.571346199719629,4.39149843054028,7.17883796253821,1.50809534196021,-0.571346199719629,-0.571346199719629,-0.571346199719629,0.527266088948481,4.62161065117058,-0.571346199719629,-0.571346199719629,4.65976241713496,-0.571346199719629,-0.571346199719629,-0.571346199719629,2.31902555817654,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,0.527266088948481,-0.571346199719629,-0.571346199719629,4.4459336370953,-0.571346199719629,3.71911324142876,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629,-0.571346199719629
"DL_318",-0.408937673242068,7.06356307149549,-0.408937673242068,-0.408937673242068,1.9889575995563,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,3.35226244245149,-0.408937673242068,4.77844813259869,-0.408937673242068,-0.408937673242068,-0.408937673242068,4.62150024815037,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,1.9889575995563,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,3.41970372324703,-0.408937673242068,-0.408937673242068,-0.408937673242068,2.23011965637319,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068,-0.408937673242068
"DL_319",-0.243209973280234,6.07755832097035,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,3.62799103762766,-0.243209973280234,3.54097966063803,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,4.13881666139365,0.855402315387876,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234,-0.243209973280234
"DL_32",8.73187948086971,-0.284026266428714,1.6618838826266,6.21876377948691,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,1.10226809469118,-0.284026266428714,-0.284026266428714,2.48856245581107,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,0.814586022239395,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714,-0.284026266428714
"DL_320",-0.551986308373848,5.91881319540875,-0.551986308373848,-0.551986308373848,3.1115753377558,-0.551986308373848,-0.551986308373848,-0.551986308373848,1.39392384068147,-0.551986308373848,-0.551986308373848,3.57514807667124,-0.551986308373848,3.79181911347984,-0.551986308373848,-0.551986308373848,-0.551986308373848,4.30004395554577,-0.551986308373848,-0.551986308373848,0.141160872186098,2.44374596518014,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,5.69218059228989,1.23977316085421,2.81530952161263,-0.551986308373848,3.1115753377558,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848,-0.551986308373848
"DL_321",-0.437547803786771,6.5046089019127,-0.437547803786771,-0.437547803786771,2.33504091845301,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,3.78195990138934,-0.437547803786771,3.08881272082939,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,1.17189010864733,0.94874655733312,3.58780388694838,-0.437547803786771,2.89465670638843,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,0.661064484881339,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,2.39566554026945,-0.437547803786771,-0.437547803786771,-0.437547803786771,-0.437547803786771,2.12740155367477,-0.437547803786771,0.255599376773174,-0.437547803786771,-0.437547803786771,-0.437547803786771
"DL_322",-0.686467674762044,5.94553410263359,0.00667950579790177,-0.686467674762044,4.33081216205288,-0.686467674762044,-0.686467674762044,-0.686467674762044,1.95258965485321,-0.686467674762044,-0.686467674762044,4.18106677569354,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,6.29546700239434,-0.686467674762044,-0.686467674762044,0.699826686357847,-0.686467674762044,-0.686467674762044,2.71472970690011,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,5.88581486793196,2.02158252634017,1.87848168269949,-0.686467674762044,3.93850513852223,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,1.71142759803633,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,1.95258965485321,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,-0.686467674762044,1.10529179446601,-0.686467674762044,-0.686467674762044,-0.686467674762044
"DL_323",7.23097905357243,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674,-0.0915313804249674
