"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VII _pval","IV - V _pval","IV - VII _pval","V - VII _pval","LDepleted _pval","36 - 8 _pval"
"690",481.2049734,0.0858984674669124,0.5448100468447,0.0300526509086343,0.860497632209879,0.980600009582379,0.56931223475151,0.982064868136285,0.880163803812366,0.989073837292973,0.37672855949805,0.986886184048536,0.997594786918686,0.465729048973137,0.996832492002372,0.971735004836239,0.304479588912857,0.456753676800601
"691",481.2618261,0.00951744617879013,0.0225361640215687,2.59143948626766e-05,0.804690483180635,0.980600009582379,0.834346883568541,0.722519380718211,0.720166234369407,0.989482830505031,0.262481240494358,0.587831240503414,0.997594786918686,0.0289801868477887,0.9472260470872,0.971735004836239,0.0165549747230289,0.651281864580288
"692",481.3754087,0.875628741883547,0.995149826757012,0.650823387902048,0.946471785527475,0.988855548625408,0.907475865844166,0.96006620937739,0.998341536260515,0.991396629267229,0.71901478662871,0.921123168854559,0.997594786918686,0.90644679936976,0.971590730059001,0.995947883255121,0.771448488674135,0.88074884041015
"693",481.9552686,0.983565816127144,0.899846689893229,0.750112834913338,0.945361729896368,0.980600009582379,0.921105335849518,0.903600837633014,0.998341536260515,0.976018151342765,0.920822189237224,0.815160967611762,0.997594786918686,0.711456792725991,0.981600255166877,0.971735004836239,0.749803254384134,0.351917265398492
"694",482.2650566,0.137432596836479,0.0783632870633805,0.000911823898786169,0.99818787452328,0.980600009582379,0.991310818466635,0.636505813231813,0.720166234369407,0.979281252691007,0.40066870627908,0.389602863433902,0.997594786918686,0.0168382788414853,0.960310638677268,0.971735004836239,0.0268860830384005,0.532440589926792
"695",482.3605774,0.78964634213568,0.971902592632493,0.000773781238435171,0.912845368036423,0.980600009582379,0.867602445775309,0.135094878134826,0.998341536260515,0.976018151342765,0.0034621327030584,0.847982179391201,0.997594786918686,0.0714750020308048,0.968639533942569,0.971735004836239,0.00189766555374401,0.502847068472814
"696",482.4241166,0.978251324980924,0.420059398372076,0.359963424600043,0.92823284707496,0.980600009582379,0.563233739515027,0.660362203385623,0.977386563714032,0.976018151342765,0.991930913463548,0.814709680990262,0.997594786918686,0.784323611515858,0.969773699769851,0.971735004836239,0.601517411830456,0.0186089436488283
"697",483.2615535,0.802239252856491,0.0789446336742522,0.083597566506477,0.946471785527475,0.994886515771149,0.482026577362375,0.610908173658672,0.998341536260515,0.976018151342765,0.98638567620702,0.496586075496424,0.997594786918686,0.382997060494592,0.923037999932677,0.989778165021339,0.346088102219299,0.556167773957231
"698",483.3656958,0.85268042606558,0.984572303020736,0.894285683121161,0.800735962312823,0.980600009582379,0.897638435301688,0.85786400700131,0.967228618602914,0.992189982053006,0.897487005474207,0.723206154756967,0.997594786918686,0.513781587476667,0.954604618913078,0.989778165021339,0.70127749537801,0.397600197962654
"699",484.3345782,0.802239252856491,0.317872671413118,0.10657569419558,0.91838399796131,0.996175682970775,0.288881000526215,0.211883470816839,0.899848419009942,0.976018151342765,0.801079333746255,0.79059300375857,0.997594786918686,0.541601155328924,0.926438672662155,0.989778165021339,0.223925167910435,0.428030915169575
"700",485.2791763,0.978643351860579,0.420059398372076,0.63360263683127,0.924674512824165,0.980600009582379,0.563233739515027,0.847698884146462,0.964354122323939,0.976018151342765,0.790695583017409,0.831103291493222,0.997594786918686,0.965245523580703,0.9472260470872,0.971735004836239,0.89388814925517,0.334655415640368
"701",485.3812617,0.861658710797441,0.752818548699003,0.296104608137,0.945361729896368,0.980600009582379,0.658518866328409,0.472032545693636,0.998341536260515,0.976018151342765,0.664323308351341,0.727456915834213,0.997594786918686,0.33353471738991,0.718022269714466,0.971735004836239,0.276157707722749,0.601085653174278
"702",486.3599126,0.886404880342194,0.726911036072287,0.418371451841096,0.943445154735843,0.980600009582379,0.658518866328409,0.610768407835431,0.946582645248461,0.976018151342765,0.832673904636917,0.955043773996638,0.997594786918686,0.811572366279555,0.82432677944842,0.971735004836239,0.554376305740147,0.885361584871155
"703",487.2311002,0.879328412653223,0.306757573071763,0.829960805403112,0.981127886674453,0.980600009582379,0.366791770676806,0.854318575388056,0.988354987328197,0.976018151342765,0.522209654977498,0.64748988633212,0.997594786918686,0.938195843727621,0.922989879817803,0.971735004836239,0.973589484417567,0.195629838043706
"704",487.3585369,0.396928720258367,0.198536113605919,0.0795168168417426,0.91838399796131,0.980600009582379,0.921900138718505,0.859253819907628,0.955377506067035,0.976018151342765,0.863469698931447,0.725197012405647,0.997594786918686,0.479128310070918,0.55534856459714,0.971735004836239,0.42243632327202,0.80213359848562
"705",488.315768,0.962987595666206,0.0850312899396,0.257794288409556,0.912845368036423,0.980600009582379,0.32104859902745,0.64433312193963,0.955377506067035,0.976018151342765,0.772519667127655,0.65864944156409,0.997594786918686,0.807587154651053,0.812984037573998,0.971735004836239,0.669258347344977,0.935793390422583
"706",489.3232766,0.803868824768877,0.0783632870633805,0.236156283593473,0.890054263057472,0.980600009582379,0.116585708903089,0.354615807547917,0.831504386841264,0.976018151342765,0.773075283256719,0.670678066950179,0.997594786918686,0.820052478747731,0.812984037573998,0.971735004836239,0.555023811207337,0.634958541239075
"707",490.2341521,0.244460933704803,0.637101369806741,0.333887365106902,0.912845368036423,0.980600009582379,0.704274429855261,0.934972389558744,0.936935397961923,0.976018151342765,0.830372059880922,0.983063376309496,0.997594786918686,0.840336951716867,0.9472260470872,0.971735004836239,0.788604107039567,0.312647555378182
"708",490.3244767,0.713028968481158,0.899486664027427,0.974708311385831,0.978620510482744,0.980600009582379,0.875079094017888,0.858070571068905,0.937320578640113,0.976018151342765,0.927759116169518,0.895196058559705,0.997594786918686,0.938643236984074,0.926438672662155,0.971735004836239,0.937866043947603,0.953248954349117
"709",493.3213699,0.521326551917832,0.678346238317072,0.805928637623783,0.945361729896368,0.980600009582379,0.333407973503697,0.58164210734946,0.783098130136233,0.976018151342765,0.863831245735447,0.931777081447179,0.997594786918686,0.980312414045396,0.9472260470872,0.971735004836239,0.835422646893521,0.824315201245799
"710",494.3239862,0.0160349070498588,0.859522422819504,0.0114759646893794,0.848065532080433,0.980600009582379,0.139384262177471,0.984797711788169,0.753633079476349,0.976018151342765,0.0789252718588488,0.815087290491645,0.997594786918686,0.362033401338077,0.926438672662155,0.992329281605402,0.176273307259648,0.367706582373881
"711",494.5666877,0.434252135206548,0.678346238317072,0.288159602240951,0.876596711903533,0.980600009582379,0.861824358818746,0.995754251764669,0.998341536260515,0.979281252691007,0.752614429076852,0.957459711353748,0.997594786918686,0.881579919398713,0.96371420159389,0.991844259613597,0.70127749537801,0.750231819825546
"712",495.2352209,0.352990781452463,0.772534612494866,0.482755776694629,0.91838399796131,0.980600009582379,0.6924115300348,0.927404756851454,0.946582645248461,0.986358779150278,0.826581615781911,0.986344251927226,0.997594786918686,0.901848285311838,0.954604618913078,0.971735004836239,0.861817681274893,0.792418840553421
"713",495.3326635,0.78964634213568,0.8409756801633,0.608369101061222,0.963463207143174,0.980600009582379,0.657604701473203,0.990914796611623,0.998341536260515,0.976018151342765,0.469881766768502,0.834380743483847,0.997594786918686,0.834991199875825,0.9472260470872,0.971735004836239,0.693177525329214,0.860530819931183
"714",495.5696746,0.00951744617879013,0.766024432393487,0.371937125808862,0.93119968702319,0.980600009582379,0.140547324699105,0.433712767836385,0.580697430482766,0.976018151342765,0.74711275057676,0.989001569604112,0.997594786918686,0.798453058882235,0.855923825850479,0.971735004836239,0.940079346795288,0.845368673008097
