"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VII _pval","IV - V _pval","IV - VII _pval","V - VII _pval","LDepleted _pval","36 - 8 _pval","I - II _t.ratio","I - III _t.ratio","I - IV _t.ratio","I - V _t.ratio","I - VII _t.ratio","II - III _t.ratio","II - IV _t.ratio","II - V _t.ratio","II - VII _t.ratio","III - IV _t.ratio","III - V _t.ratio","III - VII _t.ratio","IV - V _t.ratio","IV - VII _t.ratio","V - VII _t.ratio","LDepleted _t.ratio","36 - 8 _t.ratio"
"838","457.3247548",0.509845316608205,0.572341800443118,0.246814880823497,0.831845357836758,0.801727887230435,0.85081265269376,0.672807376713846,0.712132972337772,0.635827238892676,0.490134388855795,0.813400055077049,0.681424156574971,0.420720135456117,0.510743632725958,0.751986756932606,0.370852009326234,0.532351732332579,0.6606227641804,0.565633851222362,1.16165750236513,0.212640370821582,-0.251536858337088,-0.188371056994871,0.42297044403806,-0.369614300985759,-0.474447176750046,0.691343224615411,-0.236370182145602,-0.411288010465106,-0.806773559372783,-0.659085248886609,-0.316569039804842,-0.896834355398465,0.625070513654264
"839","457.8008838",0.222426496662817,0.940053786719181,0.473477679308971,0.499684375512992,0.392072237515978,0.243739762845346,0.1229882453823,0.641045755878612,0.698959695931688,0.527254774526348,0.494929606349763,0.387025022140555,0.25701156373578,0.280898464005002,0.551854416560159,0.217729276168705,0.191874988756801,-1.22498777214231,0.0753045704953546,0.718197652636812,-0.676323383258047,-0.858300836460958,1.16971451266742,1.54922684572358,0.467067855626445,-0.38744017000312,0.633257991409066,-0.683785985738318,-0.867516351748429,-1.13654269070812,-1.08188076862592,-0.596291138052798,-1.23624069382346,1.30770473509433
"840","459.3128922",0.0752384689529572,0.670685100021493,0.161114928289841,0.320896976544954,0.790558760585493,0.188870501356393,0.789005548440787,0.500032352299019,0.373594891067576,0.303116796360685,0.552920437020793,0.699869645531866,0.690091102128866,0.444620450482589,0.548404853268224,0.484330643456405,0.957852602482476,-1.7910499102837,-0.425896562722456,-1.406639233942,-0.995318902033516,0.266050696782903,1.31922565923515,0.26798312991191,0.67588532247658,0.892322851754714,-1.03233837716692,-0.594440585580401,0.386224030963078,0.399281722873597,0.766267207861936,0.601475052966582,0.700592811116721,0.0528881883444497
"841","460.2776313",0.493075916792642,0.354377718562084,0.117297697912694,0.996461431605459,0.730300155981759,0.195175044540196,0.070467551973874,0.574475821473546,0.565760309108513,0.414532911638199,0.480185610780171,0.943895574234459,0.188897665151679,0.809595597099575,0.739665921009045,0.0981443161053043,0.99724359215305,-0.687062838477703,0.928515744146061,1.57319648674286,0.00444105109747541,0.3453573143321,1.30058615723365,1.81928302451083,0.562565314699198,0.575531533330987,0.817599214205499,-0.707400452520281,0.0704905740948033,-1.31815020755843,-0.241336851396835,0.332892642974854,-1.66134904670212,0.00345723296120542
"842","461.279047",0.28071132764484,0.406291956999544,0.986934213903657,0.342733507947151,0.827142296778735,0.113812880874905,0.403239000316289,0.896955662928249,0.866228449937382,0.526292782678245,0.13115487116948,0.649399101443477,0.46333682673802,0.839164879021224,0.909783376346339,0.744031394853257,0.411473139974774,-1.0825903745016,0.832440884212519,-0.0163979695702708,-0.951302182225812,-0.218740638613077,1.58972899887912,0.837799134268843,0.129705978852899,0.168727055636531,-0.634787804271344,-1.51627967078147,-0.455494372805733,-0.734745885012566,-0.20328271301448,0.113496449868429,-0.326964879473047,0.822326178456469
"843","462.3003563",0.409053277280843,0.00426870772617474,0.137715124368396,0.391050280999722,0.359225603440427,0.17789736396227,0.578511801145416,0.997864084777983,0.554553909221207,0.467088137086985,0.157070636761871,0.945220810612904,0.567556699646358,0.73340266258341,0.552663155689211,0.576581951129862,0.278859872307532,-0.827805957623052,-2.89311568211515,-1.49046600038489,-0.859733925782027,-0.919483911799063,-1.3528146408871,-0.556529934592449,-0.00268089521369397,-0.592175075358424,0.728561294088328,1.42048317740381,-0.0688178210306498,0.572555254957571,-0.341159571491229,-0.595019412675484,0.559259370268381,1.084662261732
"844","462.7787427",0.569286122003526,0.409612904906404,0.490229497898619,0.821147021048086,0.178397559558228,0.264332850628358,0.312853861933837,0.520836985196945,0.276480734843948,0.96065873465073,0.671110063284034,0.117412207530637,0.686142620829094,0.124490275625038,0.167544079637921,0.510669471313365,0.458059283545181,-0.570293652685395,0.826394739423146,0.691186070237037,0.226387877291516,-1.35193686066059,1.11979579432032,1.01187056489393,0.643363727481654,-1.09210111134776,0.0493842292398259,-0.425258361105867,-1.57466147141656,-0.404637597026441,-1.54414306258351,-1.38667484432404,-0.658870309542184,-0.742916161404631
"845","462.9837627",0.907416908416265,0.674525830951383,0.530580281064849,0.962135296117544,0.456171005837456,0.680579175905838,0.67575678699811,0.895112411445676,0.448396604835468,0.361647151010478,0.781411539676632,0.539228806606852,0.573322014240446,0.348381936083859,0.480245434135279,0.461391382550997,0.561824803093709,0.116492107360526,-0.420649592295053,0.628279196594627,-0.0475406847276279,-0.747056224157097,-0.412404343744741,0.418934068430751,-0.132039642738812,-0.75999559498311,0.914326205317956,0.277884084929402,-0.615363094440352,-0.564074710202432,-0.940413729444855,-0.707612007138774,-0.737959556688213,0.580709284103674
"846","463.2916079",0.00197360757488721,0.243434966785266,0.979788414265268,0.944459664134432,0.540993273530841,0.0411777443152782,0.0133348655714098,0.00865985773395595,0.544542215541323,0.397277821987209,0.332653180924968,0.805906363041506,0.938899589258743,0.568114970037336,0.539005146338985,0.303415143447832,0.306840749649713,-3.14302275372115,-1.16952780806078,-0.0253605207288873,0.0697519358971324,-0.612636278627376,2.05534769913557,2.49488207738537,2.65333953089738,0.607260090685093,0.847938236940422,0.970880017121276,-0.246121736027914,0.0767322109391782,-0.571954081494885,-0.615647724687208,-1.03120957724765,1.0235119238079
"847","463.7694852",0.407800196878365,0.670666824846649,0.447857771934613,0.966983623689825,0.28603579259098,0.288566863003196,0.205083417813881,0.480340905515621,0.188018207895344,0.681337046573095,0.773851126156255,0.352726930598087,0.545685395429303,0.454636181964134,0.307995541516302,0.355296233876136,0.973190091557324,-0.830050434326458,0.425925599063469,0.760549444689884,0.0414486626877164,1.07050063782433,1.06463127559595,1.27167191858711,0.707322375520904,1.32210297263314,0.411226675603228,-0.287750632402487,0.932087354626313,-0.605232368921093,0.749446587110402,1.02272224929794,-0.926445184958076,0.0336327679702061
"848","464.3130001",0.926787417909563,0.124898977346311,0.773119592803334,0.238346521852706,0.44079376651018,0.23256940132828,0.873124325953001,0.396815745320469,0.480055657994286,0.153535512961664,0.0233913316381499,0.227762327682256,0.486899210762278,0.52779532886047,0.737685647757581,0.758949480232085,0.556633313392109,0.0920281717246629,-1.54043390782365,0.28865517774147,1.18262580245649,0.772541832731188,-1.19760404101309,0.159891538762169,0.849314095441379,0.707661801128596,1.43174939375303,2.2828319744245,1.21023265452937,0.696363519597819,0.632527821404098,0.335431470927684,-0.307220543891102,0.588481219726591
"849","464.8260868",0.700476779824661,0.461655141713115,0.402043357943738,0.0657509344201024,0.451378937780997,0.376234720174788,0.325140177346798,0.079016735176929,0.389590371090328,0.79946407522416,0.251483465580666,0.597530667237651,0.448937989877778,0.676969615799696,0.927189372797609,0.70521973732797,0.561987404748093,0.385371883999109,-0.737546736308602,-0.839730124672156,-1.85070105734491,-0.754868061100038,-0.887065514349856,-0.986450157653996,-1.76667140748429,-0.862553861166426,-0.254349197476754,-1.1499966350209,-0.528958751340457,-0.758550569788805,-0.417284716751371,-0.0915173929879851,0.378779128398285,-0.580490225045638
"850","465.3040391",0.00632935157075157,0.123918417609425,0.0862043792184628,0.499572290360787,0.662757077167183,0.153925394482714,0.41018885314607,0.0822443067487255,0.549157438698315,0.613901033151804,0.57677328592075,0.977959759248345,0.35904188919137,0.825851975452252,0.854417829278229,0.535736779508912,0.700558931596236,-2.76472869928633,-1.54421769474556,-1.72311704379623,-0.676350875182062,-0.436825159004012,1.43135578426891,0.825179558268172,1.7471953138846,0.600145942900823,-0.505148965892467,0.558905273360218,0.0276650877564977,0.918947016501451,0.220326999358329,-0.183746491175096,0.620140780736345,-0.384922126241669
"851","465.4313905",0.00206018691653986,0.0824385633950012,0.0722937853899584,0.333350472036295,0.10219861559393,0.107807382254898,0.304828824480069,0.0697848299370965,0.69006343241431,0.656682801428551,0.655910967632079,0.278161522106043,0.442430874449629,0.381285793055722,0.216891262702834,0.610507277733192,0.35345842112586,-3.13065283541259,-1.74494630542377,-1.80557464478225,-0.969759838531998,-1.64407424604745,1.61579364310997,1.02861789178917,1.8240382629035,-0.399512149582364,-0.445052476471807,0.446184970383349,-1.08830389262133,0.769395601144036,-0.877888689739093,-1.23987848577291,0.510005586983445,0.929238620793715
