"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VI _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VI _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VI _pval","III - VII _pval","IV - V _pval","IV - VI _pval","IV - VII _pval","V - VI _pval","V - VII _pval","VI - VII _pval","LDepleted _pval","36 - 8 _pval"
"47",112.0867471,0.627960114206956,0.958653810503737,0.000957346723248656,0.910533547798914,0.762708776429146,0.894803941280973,0.891953351125185,0.851363738338135,0.99725978335693,0.930971010568478,0.999935661985809,0.00146361985124603,0.999138215839279,0.766326740633278,0.925862858482809,0.611924501678739,0.861218710529559,0.790313364241582,0.95397063881136,0.985215810616442,0.996529365331838,0.0423408784181668,0.629088524029184
"48",112.1126056,0.90123907960645,0.720546199413247,0.724492192258196,0.962391939222392,0.67595776137641,0.877505127087683,0.9012712037906,0.987147935733437,0.998440032272259,0.798322175288174,0.999935661985809,0.652786134170316,0.999138215839279,0.920363274040351,0.987649609496751,0.946836988723195,0.859586022097449,0.891988656676796,0.760145498801418,0.9740397798634,0.993924484709201,0.985513215794523,0.874079437931428
"49",112.8954083,0.973821553813407,0.941806568416919,0.275349575994825,0.962391939222392,0.892160731048055,0.877505127087683,0.929758673492048,0.75111200942042,0.993329455759914,0.905036728965894,0.999935661985809,0.269525779966061,0.999138215839279,0.965845111417191,0.962699019068171,0.307988148682201,0.779053755339896,0.63587414426625,0.999823951585997,0.985215810616442,0.967326122637367,0.150060336355084,0.879876477912038
"50",114.0660606,0.82625655160587,0.926869527493697,0.871390503630765,0.996125378657029,0.12247091290875,0.827781050717994,0.891953351125185,0.905669743890651,0.993329455759914,0.343325771336927,0.999935661985809,0.625490441810223,0.999138215839279,0.0885805165199607,0.827916672779189,0.915958240645057,0.411883957188988,0.76917864043464,0.2398753853793,0.973860464586253,0.755935552472696,0.87074126943307,0.247813659214651
"51",114.0911152,0.903452883216208,0.924535240819492,0.916944827445754,0.962391939222392,0.861018255994044,0.894803941280973,0.979441874427724,0.963246284327958,0.95645557977283,0.82299015465427,0.999935661985809,0.833541218415527,0.999138215839279,0.800023776706021,0.925862858482809,0.710141692013798,0.880521609274292,0.824577986168248,0.961953539641882,0.985215810616442,0.993924484709201,0.950918965119446,0.40499608860676
"52",115.0186193,0.839470862500465,0.96002753060211,0.854057232913622,0.981696599537974,0.816503758429268,0.3378245535973,0.891953351125185,0.940485107434831,0.99725978335693,0.725066871966916,0.771490801778019,0.660251863778642,0.999138215839279,0.914221182730972,0.272725817969942,0.970440124001958,0.852965221357749,0.303873495090564,0.781161500671703,0.525069033230231,0.446541847225093,0.896114872761142,0.928511111929494
"53",115.0807022,0.976382696875101,0.825587781695792,0.715379744136363,0.962391939222392,0.775195066458424,0.946302067676052,0.891953351125185,0.900950120252709,0.99725978335693,0.825572058727188,0.999935661985809,0.232988445086348,0.999138215839279,0.988012841677292,0.987649609496751,0.589463968496346,0.796417404821005,0.872844504554131,0.886097025555195,0.995937629948267,0.989225301524988,0.360091035297905,0.475027436241713
"54",116.0703351,0.658790113690422,0.961522973634126,0.0196200159277144,0.9859885547022,0.710724497892383,0.914814505903733,0.891953351125185,0.916998165094868,0.945977092218263,0.998243687575228,0.999935661985809,0.0322239141593131,0.999138215839279,0.70628592532904,0.987649609496751,0.278057562389801,0.970827578389291,0.560187078320751,0.760145498801418,0.9740397798634,0.773624062163654,0.0713342906376915,0.677244261983297
"55",118.0868821,0.738335791269508,0.999552326998914,0.801787121488282,0.910533547798914,0.635572800300361,0.946302067676052,0.891953351125185,0.572438810803193,0.945977092218263,0.904516628449574,0.999935661985809,0.791099052290043,0.999138215839279,0.689054107794168,0.987649609496751,0.778317460057936,0.667984514144504,0.880316318189986,0.445526995711289,0.973860464586253,0.898451258127752,0.718956930523127,0.98537182178777
"56",120.0806539,0.0443449070889314,0.924535240819492,1.33655818930001e-09,0.962391939222392,0.310505314142462,0.829934432769929,0.481070716129345,0.905670572390264,0.945977092218263,0.984592900639483,0.999935661985809,2.66807836055411e-05,0.999138215839279,0.527845879249145,0.936059518809337,0.00183538514004519,0.943546836283122,0.63587414426625,0.511788230757322,0.973860464586253,0.892102337980521,3.84828452862792e-05,0.944445186893096
