,Feature Name,m/z,Retention Time,m/z - Minimum,m/z - Maximum,Retention Time - Minimum,Retention Time - Maximum,Exclusion Details,User Excluded
2932,433.37_741.554m/z,741.5540063944529,7.222858428955001,741.5508186627769,741.557719596604,427.13999748227997,441.45200729370004,,False
2933,466.46_741.5644m/z,741.5644311332969,7.7743668556209995,741.561322637037,741.56829911656,461.9740104675,472.83599853516,,False
2934,446.06_741.5636m/z,741.5636474628641,7.434283256531,741.5613158457179,741.568233992806,432.4289989471201,453.68399620056,,False
2935,414.26_741.5927m/z,741.5926624868949,6.90430021286,741.589320443626,741.5962325077201,411.5239906311,415.78700065614,,False
2936,492.26_741.644m/z,741.644015829281,8.204317092896,741.641814912111,741.648674270364,476.81098937987997,493.74498367308,,False
2937,609.26_741.6732m/z,741.673242742491,10.154375076294002,741.669830642668,741.676666078117,605.41797637938,612.606010437,,False
2938,596.37_741.6768m/z,741.676805093393,9.9395833015445,741.67333271246,741.6802844049561,587.16499328616,597.76697158812,,False
2939,555.04_741.6799m/z,741.679948397599,9.250641822815,741.676817934234,741.6837836196111,548.5479927063,558.15799713132,,False
2940,566.38_741.6806m/z,741.6805725345951,9.4396166801455,741.676965223786,741.6837482690261,563.3600234985599,572.14799880984,,False
2941,591.82_741.7062m/z,741.706170708934,9.863600254058499,741.70143542163,741.7083090279401,582.1129989624,596.18602752684,,False
2942,428.27_742.4711m/z,742.471133353799,7.1377832889555,742.4678403258349,742.474791685233,421.59399032592,431.12199783323996,,False
2943,395.6_742.5298m/z,742.529829631946,6.593283176422001,742.527329753572,742.5342708569209,385.43601036072,406.37300491332,,False
2944,428.3_742.5385m/z,742.538468041043,7.138266563416,742.534391179428,742.541255884039,422.00500488282006,437.65099525452,,False
2945,377.5_742.5382m/z,742.53816690905,6.291583538055,742.534343797996,742.541293972847,361.3920021057,400.7890033722,,False
2946,494.6_742.5758m/z,742.5757522360921,8.243316650390499,742.572822074109,742.5797962498821,489.56302642824005,502.87302017214006,,False
2947,469.9_742.5752m/z,742.575204424231,7.831666469574,742.5728189833479,742.5798047603121,465.70698738095996,480.94299316404005,,False
2948,406.25_742.5835m/z,742.5835131990821,6.770916461945,742.5798574869671,742.586808513112,400.20898818972,407.63500213625997,,False
2949,522.86_742.6127m/z,742.6127156752381,8.714416503906,742.607907737647,742.6148042842509,520.3130149841401,524.3889999389401,,False
2950,492.4_742.6473m/z,742.647256439819,8.206666469574,742.642861349543,742.649799616336,481.85497283934006,493.98799896239996,,False
2951,581.97_742.6493m/z,742.649264874973,9.699466705322498,742.64635558002,742.653251416612,578.44900131228,586.81400299074,,False
2952,527.11_742.6557m/z,742.655741485554,8.7851667404175,742.6533390228819,742.6594839592141,522.3109817505,534.83602523802,,False
2953,518.82_742.6565m/z,742.656479970188,8.647025108337,742.6533244512201,742.66025541456,515.9509849548599,521.6139793396201,,False
2954,596.59_742.6802m/z,742.680214362125,9.943249702454002,742.67789789039,742.684413815901,588.39099884034,597.77097702024,,False
2955,614.97_742.6843m/z,742.684295751,10.2494330406185,742.681325368563,742.688123431604,612.15797424318,616.42501831056,,False
2956,555.63_742.6839m/z,742.6839499887731,9.260582923889,742.68131193611,742.6882973614349,549.35400009156,558.61598968506,,False
2957,592.44_742.7121m/z,742.712109750773,9.873966217040998,742.709335125762,742.7158052742129,589.3940162658599,593.3940124512001,,False
2958,270.84_743.486m/z,743.486018751523,4.5140082836149995,743.482848275,743.489789302355,262.47399330137995,281.20800018312,,False
2959,393.88_743.5277m/z,743.527681770372,6.564599990845,743.5248212816499,743.531784050308,378.6100101471,408.06100845336,,False
2960,428.29_743.5419m/z,743.541925066963,7.138158559799,743.538823184165,743.545530844605,422.23400115966,437.37001419066,,False
2961,377.69_743.5417m/z,743.5417022708771,6.294816493988,743.538839298782,743.5456157092231,368.28901290894,395.79500198363996,,False
2962,469.68_743.578m/z,743.5780306125481,7.828050136566,743.573849093598,743.580808091647,466.04598999024,476.57898902892,,False
2963,494.71_743.5807m/z,743.5807495799601,8.2452335357665,743.577424250431,743.584289289003,488.39097976685997,501.00997924806,,False
2964,406.31_743.588m/z,743.5880161237309,6.771775007247999,743.58438527452,743.591254287837,403.07999610900004,414.24399375918,,False
2965,446.8_743.6066m/z,743.606579092214,7.4466166496275,743.6018222067121,743.608805327348,443.18799018858005,454.33499336244006,,False
2966,492.48_743.6125m/z,743.6125467904379,8.208016395569,743.608861354202,743.6158108550051,483.68402481077993,500.65298080446,,False
2967,526.68_743.6592m/z,743.659153341179,8.777933120728,743.654418047762,743.661309501696,506.24399185182,528.77901077268,,False
2968,615.69_743.6896m/z,743.689631329413,10.261491775512999,743.685824472745,743.692796392781,612.38897323608,622.68899917602,,False
2969,459.13_744.4662m/z,744.4661689912131,7.652166843414,744.462812614864,744.4697659912201,456.7420005798599,460.50799369812006,,False
2970,270.84_744.4897m/z,744.489742789589,4.5140082836149995,744.487313727789,744.494232177734,262.70001411438,281.16299629212,,False
2971,287.67_744.4896m/z,744.48962523181,4.794483184814,744.487342133873,744.4941163198171,281.30001068117997,316.7169857025,,False
